Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=128, latent_dim=100, lr=0.0002, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 12/200] [Batch 0/27] [D loss: 0.683612] [G loss: 0.742665]
[Epoch 12/200] [Batch 1/27] [D loss: 0.682431] [G loss: 0.754010]
[Epoch 12/200] [Batch 2/27] [D loss: 0.681594] [G loss: 0.752339]
[Epoch 12/200] [Batch 3/27] [D loss: 0.671359] [G loss: 0.745865]
[Epoch 12/200] [Batch 4/27] [D loss: 0.682714] [G loss: 0.754474]
[Epoch 12/200] [Batch 5/27] [D loss: 0.676738] [G loss: 0.756691]
[Epoch 12/200] [Batch 6/27] [D loss: 0.674291] [G loss: 0.751735]
[Epoch 12/200] [Batch 7/27] [D loss: 0.676201] [G loss: 0.754344]
[Epoch 12/200] [Batch 8/27] [D loss: 0.666502] [G loss: 0.743094]
[Epoch 12/200] [Batch 9/27] [D loss: 0.662612] [G loss: 0.773110]
[Epoch 12/200] [Batch 10/27] [D loss: 0.670282] [G loss: 0.749421]
[Epoch 12/200] [Batch 11/27] [D loss: 0.677390] [G loss: 0.749547]
[Epoch 12/200] [Batch 12/27] [D loss: 0.675705] [G loss: 0.731698]
[Epoch 12/200] [Batch 13/27] [D loss: 0.691252] [G loss: 0.725488]
[Epoch 12/200] [Batch 14/27] [D loss: 0.684699] [G loss: 0.724919]
[Epoch 12/200] [Batch 15/27] [D loss: 0.680480] [G loss: 0.691087]
[Epoch 12/200] [Batch 16/27] [D loss: 0.692242] [G loss: 0.703915]
[Epoch 12/200] [Batch 17/27] [D loss: 0.687980] [G loss: 0.713185]
[Epoch 12/200] [Batch 18/27] [D loss: 0.689336] [G loss: 0.724226]
[Epoch 12/200] [Batch 19/27] [D loss: 0.682545] [G loss: 0.723670]
[Epoch 12/200] [Batch 20/27] [D loss: 0.705954] [G loss: 0.727611]
[Epoch 12/200] [Batch 21/27] [D loss: 0.696687] [G loss: 0.722173]
[Epoch 12/200] [Batch 22/27] [D loss: 0.696679] [G loss: 0.748794]
[Epoch 12/200] [Batch 23/27] [D loss: 0.692356] [G loss: 0.753049]
[Epoch 12/200] [Batch 24/27] [D loss: 0.676724] [G loss: 0.735489]
[Epoch 12/200] [Batch 25/27] [D loss: 0.690281] [G loss: 0.756120]
[Epoch 12/200] [Batch 26/27] [D loss: 0.708703] [G loss: 0.740284]
[Epoch 13/200] [Batch 0/27] [D loss: 0.687285] [G loss: 0.728938]
[Epoch 13/200] [Batch 1/27] [D loss: 0.701670] [G loss: 0.719038]
[Epoch 13/200] [Batch 2/27] [D loss: 0.701681] [G loss: 0.732708]
[Epoch 13/200] [Batch 3/27] [D loss: 0.698888] [G loss: 0.730912]
[Epoch 13/200] [Batch 4/27] [D loss: 0.685143] [G loss: 0.735352]
[Epoch 13/200] [Batch 5/27] [D loss: 0.693695] [G loss: 0.733661]
[Epoch 13/200] [Batch 6/27] [D loss: 0.680293] [G loss: 0.739036]
[Epoch 13/200] [Batch 7/27] [D loss: 0.689303] [G loss: 0.709088]
[Epoch 13/200] [Batch 8/27] [D loss: 0.695787] [G loss: 0.733049]
[Epoch 13/200] [Batch 9/27] [D loss: 0.685758] [G loss: 0.719045]
[Epoch 13/200] [Batch 10/27] [D loss: 0.699901] [G loss: 0.693807]
[Epoch 13/200] [Batch 11/27] [D loss: 0.705222] [G loss: 0.675885]
[Epoch 13/200] [Batch 12/27] [D loss: 0.713329] [G loss: 0.673388]
[Epoch 13/200] [Batch 13/27] [D loss: 0.697065] [G loss: 0.670446]
[Epoch 13/200] [Batch 14/27] [D loss: 0.682820] [G loss: 0.659724]
[Epoch 13/200] [Batch 15/27] [D loss: 0.676126] [G loss: 0.651789]
[Epoch 13/200] [Batch 16/27] [D loss: 0.666732] [G loss: 0.649505]
[Epoch 13/200] [Batch 17/27] [D loss: 0.657003] [G loss: 0.646036]
[Epoch 13/200] [Batch 18/27] [D loss: 0.658286] [G loss: 0.647534]
[Epoch 13/200] [Batch 19/27] [D loss: 0.651917] [G loss: 0.630905]
[Epoch 13/200] [Batch 20/27] [D loss: 0.677599] [G loss: 0.633837]
[Epoch 13/200] [Batch 21/27] [D loss: 0.675044] [G loss: 0.591252]
[Epoch 13/200] [Batch 22/27] [D loss: 0.671104] [G loss: 0.587570]
[Epoch 13/200] [Batch 23/27] [D loss: 0.688546] [G loss: 0.589094]
[Epoch 13/200] [Batch 24/27] [D loss: 0.723535] [G loss: 0.589336]
[Epoch 13/200] [Batch 25/27] [D loss: 0.704844] [G loss: 0.609444]
[Epoch 13/200] [Batch 26/27] [D loss: 0.698655] [G loss: 0.629046]
[Epoch 14/200] [Batch 0/27] [D loss: 0.687703] [G loss: 0.669690]
[Epoch 14/200] [Batch 1/27] [D loss: 0.685229] [G loss: 0.681829]
[Epoch 14/200] [Batch 2/27] [D loss: 0.679832] [G loss: 0.666459]
[Epoch 14/200] [Batch 3/27] [D loss: 0.688431] [G loss: 0.677501]
[Epoch 14/200] [Batch 4/27] [D loss: 0.700731] [G loss: 0.704660]
[Epoch 14/200] [Batch 5/27] [D loss: 0.676605] [G loss: 0.709941]
[Epoch 14/200] [Batch 6/27] [D loss: 0.697342] [G loss: 0.697590]
[Epoch 14/200] [Batch 7/27] [D loss: 0.701467] [G loss: 0.702684]
[Epoch 14/200] [Batch 8/27] [D loss: 0.692025] [G loss: 0.723137]
[Epoch 14/200] [Batch 9/27] [D loss: 0.695572] [G loss: 0.717588]
[Epoch 14/200] [Batch 10/27] [D loss: 0.700444] [G loss: 0.691869]
[Epoch 14/200] [Batch 11/27] [D loss: 0.704177] [G loss: 0.693738]
[Epoch 14/200] [Batch 12/27] [D loss: 0.686725] [G loss: 0.691135]
[Epoch 14/200] [Batch 13/27] [D loss: 0.690318] [G loss: 0.691328]
[Epoch 14/200] [Batch 14/27] [D loss: 0.686427] [G loss: 0.694257]
[Epoch 14/200] [Batch 15/27] [D loss: 0.694703] [G loss: 0.685238]
[Epoch 14/200] [Batch 16/27] [D loss: 0.690119] [G loss: 0.694100]
[Epoch 14/200] [Batch 17/27] [D loss: 0.680892] [G loss: 0.721351]
[Epoch 14/200] [Batch 18/27] [D loss: 0.686268] [G loss: 0.687416]
[Epoch 14/200] [Batch 19/27] [D loss: 0.705052] [G loss: 0.676790]
[Epoch 14/200] [Batch 20/27] [D loss: 0.681990] [G loss: 0.684217]
[Epoch 14/200] [Batch 21/27] [D loss: 0.684247] [G loss: 0.684272]
[Epoch 14/200] [Batch 22/27] [D loss: 0.687652] [G loss: 0.670880]
[Epoch 14/200] [Batch 23/27] [D loss: 0.688648] [G loss: 0.679224]
[Epoch 14/200] [Batch 24/27] [D loss: 0.721055] [G loss: 0.656463]
[Epoch 14/200] [Batch 25/27] [D loss: 0.684922] [G loss: 0.713882]
[Epoch 14/200] [Batch 26/27] [D loss: 0.690598] [G loss: 0.681111]
[Epoch 15/200] [Batch 0/27] [D loss: 0.701139] [G loss: 0.695227]
[Epoch 15/200] [Batch 1/27] [D loss: 0.692895] [G loss: 0.678887]
[Epoch 15/200] [Batch 2/27] [D loss: 0.696036] [G loss: 0.681240]
[Epoch 15/200] [Batch 3/27] [D loss: 0.675234] [G loss: 0.712286]
[Epoch 15/200] [Batch 4/27] [D loss: 0.699828] [G loss: 0.728493]
[Epoch 15/200] [Batch 5/27] [D loss: 0.694898] [G loss: 0.720172]
[Epoch 15/200] [Batch 6/27] [D loss: 0.684215] [G loss: 0.687311]
[Epoch 15/200] [Batch 7/27] [D loss: 0.694041] [G loss: 0.687098]
[Epoch 15/200] [Batch 8/27] [D loss: 0.694316] [G loss: 0.707347]
[Epoch 15/200] [Batch 9/27] [D loss: 0.687334] [G loss: 0.703929]
[Epoch 15/200] [Batch 10/27] [D loss: 0.700855] [G loss: 0.704823]
[Epoch 15/200] [Batch 11/27] [D loss: 0.691657] [G loss: 0.708856]
[Epoch 15/200] [Batch 12/27] [D loss: 0.686565] [G loss: 0.696018]
[Epoch 15/200] [Batch 13/27] [D loss: 0.693798] [G loss: 0.703479]
[Epoch 15/200] [Batch 14/27] [D loss: 0.698068] [G loss: 0.699145]
[Epoch 15/200] [Batch 15/27] [D loss: 0.692732] [G loss: 0.700875]
[Epoch 15/200] [Batch 16/27] [D loss: 0.680619] [G loss: 0.702333]
[Epoch 15/200] [Batch 17/27] [D loss: 0.702578] [G loss: 0.690380]
[Epoch 15/200] [Batch 18/27] [D loss: 0.688920] [G loss: 0.697211]
[Epoch 15/200] [Batch 19/27] [D loss: 0.701546] [G loss: 0.702634]
[Epoch 15/200] [Batch 20/27] [D loss: 0.702031] [G loss: 0.693637]
[Epoch 15/200] [Batch 21/27] [D loss: 0.701906] [G loss: 0.674610]
[Epoch 15/200] [Batch 22/27] [D loss: 0.688230] [G loss: 0.679121]
[Epoch 15/200] [Batch 23/27] [D loss: 0.699101] [G loss: 0.691812]
[Epoch 15/200] [Batch 24/27] [D loss: 0.696138] [G loss: 0.679483]
[Epoch 15/200] [Batch 25/27] [D loss: 0.688154] [G loss: 0.701312]
[Epoch 15/200] [Batch 26/27] [D loss: 0.699206] [G loss: 0.682302]
[Epoch 16/200] [Batch 0/27] [D loss: 0.694423] [G loss: 0.673663]
[Epoch 16/200] [Batch 1/27] [D loss: 0.705876] [G loss: 0.696472]
[Epoch 16/200] [Batch 2/27] [D loss: 0.701352] [G loss: 0.712983]
[Epoch 16/200] [Batch 3/27] [D loss: 0.697419] [G loss: 0.699758]
[Epoch 16/200] [Batch 4/27] [D loss: 0.702119] [G loss: 0.693858]
[Epoch 16/200] [Batch 5/27] [D loss: 0.698393] [G loss: 0.694813]
[Epoch 16/200] [Batch 6/27] [D loss: 0.698316] [G loss: 0.699570]
[Epoch 16/200] [Batch 7/27] [D loss: 0.687814] [G loss: 0.702170]
[Epoch 16/200] [Batch 8/27] [D loss: 0.688661] [G loss: 0.714090]
[Epoch 16/200] [Batch 9/27] [D loss: 0.683190] [G loss: 0.725132]
[Epoch 16/200] [Batch 10/27] [D loss: 0.688344] [G loss: 0.717014]
[Epoch 16/200] [Batch 11/27] [D loss: 0.687038] [G loss: 0.707686]
[Epoch 16/200] [Batch 12/27] [D loss: 0.686768] [G loss: 0.703858]
[Epoch 16/200] [Batch 13/27] [D loss: 0.687791] [G loss: 0.710745]
[Epoch 16/200] [Batch 14/27] [D loss: 0.674904] [G loss: 0.700343]
[Epoch 16/200] [Batch 15/27] [D loss: 0.684874] [G loss: 0.698750]
[Epoch 16/200] [Batch 16/27] [D loss: 0.697169] [G loss: 0.712017]
[Epoch 16/200] [Batch 17/27] [D loss: 0.665707] [G loss: 0.703931]
[Epoch 16/200] [Batch 18/27] [D loss: 0.687729] [G loss: 0.685557]
[Epoch 16/200] [Batch 19/27] [D loss: 0.685666] [G loss: 0.726610]
[Epoch 16/200] [Batch 20/27] [D loss: 0.686764] [G loss: 0.704722]
[Epoch 16/200] [Batch 21/27] [D loss: 0.695929] [G loss: 0.720831]
[Epoch 16/200] [Batch 22/27] [D loss: 0.702480] [G loss: 0.709457]
[Epoch 16/200] [Batch 23/27] [D loss: 0.704436] [G loss: 0.707977]
[Epoch 16/200] [Batch 24/27] [D loss: 0.690756] [G loss: 0.694043]
[Epoch 16/200] [Batch 25/27] [D loss: 0.691263] [G loss: 0.690397]
[Epoch 16/200] [Batch 26/27] [D loss: 0.687043] [G loss: 0.679642]
[Epoch 17/200] [Batch 0/27] [D loss: 0.682108] [G loss: 0.678306]
[Epoch 17/200] [Batch 1/27] [D loss: 0.703630] [G loss: 0.671461]
[Epoch 17/200] [Batch 2/27] [D loss: 0.697954] [G loss: 0.687286]
[Epoch 17/200] [Batch 3/27] [D loss: 0.699657] [G loss: 0.670895]
[Epoch 17/200] [Batch 4/27] [D loss: 0.706360] [G loss: 0.674977]
[Epoch 17/200] [Batch 5/27] [D loss: 0.691036] [G loss: 0.680007]
[Epoch 17/200] [Batch 6/27] [D loss: 0.692249] [G loss: 0.674811]
[Epoch 17/200] [Batch 7/27] [D loss: 0.711231] [G loss: 0.691095]
[Epoch 17/200] [Batch 8/27] [D loss: 0.699044] [G loss: 0.689058]
[Epoch 17/200] [Batch 9/27] [D loss: 0.694177] [G loss: 0.707679]
[Epoch 17/200] [Batch 10/27] [D loss: 0.699388] [G loss: 0.698174]
[Epoch 17/200] [Batch 11/27] [D loss: 0.696546] [G loss: 0.699483]
[Epoch 17/200] [Batch 12/27] [D loss: 0.700568] [G loss: 0.677128]
[Epoch 17/200] [Batch 13/27] [D loss: 0.691397] [G loss: 0.712091]
[Epoch 17/200] [Batch 14/27] [D loss: 0.700301] [G loss: 0.705021]
[Epoch 17/200] [Batch 15/27] [D loss: 0.705316] [G loss: 0.692284]
[Epoch 17/200] [Batch 16/27] [D loss: 0.702378] [G loss: 0.711916]
[Epoch 17/200] [Batch 17/27] [D loss: 0.701528] [G loss: 0.710307]
[Epoch 17/200] [Batch 18/27] [D loss: 0.696896] [G loss: 0.698509]
[Epoch 17/200] [Batch 19/27] [D loss: 0.698188] [G loss: 0.706150]
[Epoch 17/200] [Batch 20/27] [D loss: 0.692211] [G loss: 0.714620]
[Epoch 17/200] [Batch 21/27] [D loss: 0.692113] [G loss: 0.720745]
[Epoch 17/200] [Batch 22/27] [D loss: 0.696000] [G loss: 0.709811]
[Epoch 17/200] [Batch 23/27] [D loss: 0.705479] [G loss: 0.698919]
[Epoch 17/200] [Batch 24/27] [D loss: 0.695945] [G loss: 0.704772]
[Epoch 17/200] [Batch 25/27] [D loss: 0.697877] [G loss: 0.709482]
[Epoch 17/200] [Batch 26/27] [D loss: 0.694643] [G loss: 0.729624]
[Epoch 18/200] [Batch 0/27] [D loss: 0.704046] [G loss: 0.711071]
[Epoch 18/200] [Batch 1/27] [D loss: 0.690227] [G loss: 0.722211]
[Epoch 18/200] [Batch 2/27] [D loss: 0.689267] [G loss: 0.712460]
[Epoch 18/200] [Batch 3/27] [D loss: 0.705382] [G loss: 0.712288]
[Epoch 18/200] [Batch 4/27] [D loss: 0.699762] [G loss: 0.714930]
[Epoch 18/200] [Batch 5/27] [D loss: 0.697107] [G loss: 0.718327]
[Epoch 18/200] [Batch 6/27] [D loss: 0.698132] [G loss: 0.719910]
[Epoch 18/200] [Batch 7/27] [D loss: 0.697609] [G loss: 0.713998]
[Epoch 18/200] [Batch 8/27] [D loss: 0.693134] [G loss: 0.719657]
[Epoch 18/200] [Batch 9/27] [D loss: 0.689984] [G loss: 0.711789]
[Epoch 18/200] [Batch 10/27] [D loss: 0.691665] [G loss: 0.710643]
[Epoch 18/200] [Batch 11/27] [D loss: 0.701284] [G loss: 0.701150]
[Epoch 18/200] [Batch 12/27] [D loss: 0.692454] [G loss: 0.715988]
[Epoch 18/200] [Batch 13/27] [D loss: 0.696486] [G loss: 0.710301]
[Epoch 18/200] [Batch 14/27] [D loss: 0.699594] [G loss: 0.714907]
[Epoch 18/200] [Batch 15/27] [D loss: 0.698722] [G loss: 0.712190]
[Epoch 18/200] [Batch 16/27] [D loss: 0.699994] [G loss: 0.711229]
[Epoch 18/200] [Batch 17/27] [D loss: 0.697426] [G loss: 0.709700]
[Epoch 18/200] [Batch 18/27] [D loss: 0.701113] [G loss: 0.705776]
[Epoch 18/200] [Batch 19/27] [D loss: 0.705726] [G loss: 0.706986]
[Epoch 18/200] [Batch 20/27] [D loss: 0.697742] [G loss: 0.714283]
[Epoch 18/200] [Batch 21/27] [D loss: 0.690912] [G loss: 0.724032]
[Epoch 18/200] [Batch 22/27] [D loss: 0.692962] [G loss: 0.715324]
[Epoch 18/200] [Batch 23/27] [D loss: 0.684853] [G loss: 0.710453]
[Epoch 18/200] [Batch 24/27] [D loss: 0.697041] [G loss: 0.706802]
[Epoch 18/200] [Batch 25/27] [D loss: 0.694251] [G loss: 0.703367]
[Epoch 18/200] [Batch 26/27] [D loss: 0.698337] [G loss: 0.692466]
[Epoch 19/200] [Batch 0/27] [D loss: 0.692253] [G loss: 0.710205]
[Epoch 19/200] [Batch 1/27] [D loss: 0.695914] [G loss: 0.700590]
[Epoch 19/200] [Batch 2/27] [D loss: 0.692356] [G loss: 0.708803]
[Epoch 19/200] [Batch 3/27] [D loss: 0.699894] [G loss: 0.701474]
[Epoch 19/200] [Batch 4/27] [D loss: 0.693738] [G loss: 0.697765]
[Epoch 19/200] [Batch 5/27] [D loss: 0.700300] [G loss: 0.702394]
[Epoch 19/200] [Batch 6/27] [D loss: 0.696791] [G loss: 0.704307]
[Epoch 19/200] [Batch 7/27] [D loss: 0.693745] [G loss: 0.699932]
[Epoch 19/200] [Batch 8/27] [D loss: 0.700307] [G loss: 0.707541]
[Epoch 19/200] [Batch 9/27] [D loss: 0.696497] [G loss: 0.697348]
[Epoch 19/200] [Batch 10/27] [D loss: 0.688254] [G loss: 0.704782]
[Epoch 19/200] [Batch 11/27] [D loss: 0.695030] [G loss: 0.703228]
[Epoch 19/200] [Batch 12/27] [D loss: 0.688922] [G loss: 0.699924]
[Epoch 19/200] [Batch 13/27] [D loss: 0.691642] [G loss: 0.694056]
[Epoch 19/200] [Batch 14/27] [D loss: 0.703065] [G loss: 0.686838]
[Epoch 19/200] [Batch 15/27] [D loss: 0.695527] [G loss: 0.682632]
[Epoch 19/200] [Batch 16/27] [D loss: 0.693476] [G loss: 0.689399]
[Epoch 19/200] [Batch 17/27] [D loss: 0.696352] [G loss: 0.696980]
[Epoch 19/200] [Batch 18/27] [D loss: 0.690814] [G loss: 0.697431]
[Epoch 19/200] [Batch 19/27] [D loss: 0.690251] [G loss: 0.702603]
[Epoch 19/200] [Batch 20/27] [D loss: 0.693388] [G loss: 0.695534]
[Epoch 19/200] [Batch 21/27] [D loss: 0.688590] [G loss: 0.686447]
[Epoch 19/200] [Batch 22/27] [D loss: 0.691307] [G loss: 0.696528]
[Epoch 19/200] [Batch 23/27] [D loss: 0.694353] [G loss: 0.670608]
[Epoch 19/200] [Batch 24/27] [D loss: 0.687361] [G loss: 0.691353]
[Epoch 19/200] [Batch 25/27] [D loss: 0.695425] [G loss: 0.689852]
[Epoch 19/200] [Batch 26/27] [D loss: 0.694718] [G loss: 0.679920]
[Epoch 20/200] [Batch 0/27] [D loss: 0.694513] [G loss: 0.690183]
[Epoch 20/200] [Batch 1/27] [D loss: 0.693514] [G loss: 0.696281]
[Epoch 20/200] [Batch 2/27] [D loss: 0.703998] [G loss: 0.684610]
[Epoch 20/200] [Batch 3/27] [D loss: 0.691999] [G loss: 0.683165]
[Epoch 20/200] [Batch 4/27] [D loss: 0.699530] [G loss: 0.679969]
[Epoch 20/200] [Batch 5/27] [D loss: 0.693762] [G loss: 0.688089]
[Epoch 20/200] [Batch 6/27] [D loss: 0.694843] [G loss: 0.692797]
[Epoch 20/200] [Batch 7/27] [D loss: 0.691887] [G loss: 0.699289]
[Epoch 20/200] [Batch 8/27] [D loss: 0.688775] [G loss: 0.703234]
[Epoch 20/200] [Batch 9/27] [D loss: 0.692243] [G loss: 0.698486]
[Epoch 20/200] [Batch 10/27] [D loss: 0.690170] [G loss: 0.701316]
[Epoch 20/200] [Batch 11/27] [D loss: 0.692008] [G loss: 0.701578]
[Epoch 20/200] [Batch 12/27] [D loss: 0.692599] [G loss: 0.701763]
[Epoch 20/200] [Batch 13/27] [D loss: 0.692390] [G loss: 0.706335]
[Epoch 20/200] [Batch 14/27] [D loss: 0.692248] [G loss: 0.711564]
[Epoch 20/200] [Batch 15/27] [D loss: 0.685994] [G loss: 0.711594]
[Epoch 20/200] [Batch 16/27] [D loss: 0.689573] [G loss: 0.707530]
[Epoch 20/200] [Batch 17/27] [D loss: 0.686718] [G loss: 0.700248]
[Epoch 20/200] [Batch 18/27] [D loss: 0.692731] [G loss: 0.711088]
[Epoch 20/200] [Batch 19/27] [D loss: 0.692538] [G loss: 0.709680]
[Epoch 20/200] [Batch 20/27] [D loss: 0.685681] [G loss: 0.712523]
[Epoch 20/200] [Batch 21/27] [D loss: 0.690147] [G loss: 0.706817]
[Epoch 20/200] [Batch 22/27] [D loss: 0.689177] [G loss: 0.705344]
[Epoch 20/200] [Batch 23/27] [D loss: 0.693500] [G loss: 0.708294]
[Epoch 20/200] [Batch 24/27] [D loss: 0.693666] [G loss: 0.710815]
[Epoch 20/200] [Batch 25/27] [D loss: 0.690263] [G loss: 0.705850]
[Epoch 20/200] [Batch 26/27] [D loss: 0.692482] [G loss: 0.698452]
[Epoch 21/200] [Batch 0/27] [D loss: 0.694327] [G loss: 0.700928]
[Epoch 21/200] [Batch 1/27] [D loss: 0.686074] [G loss: 0.696663]
[Epoch 21/200] [Batch 2/27] [D loss: 0.691998] [G loss: 0.704349]
[Epoch 21/200] [Batch 3/27] [D loss: 0.694607] [G loss: 0.702860]
[Epoch 21/200] [Batch 4/27] [D loss: 0.689259] [G loss: 0.710490]
[Epoch 21/200] [Batch 5/27] [D loss: 0.682357] [G loss: 0.704692]
[Epoch 21/200] [Batch 6/27] [D loss: 0.688474] [G loss: 0.707624]
[Epoch 21/200] [Batch 7/27] [D loss: 0.691152] [G loss: 0.699484]
[Epoch 21/200] [Batch 8/27] [D loss: 0.685784] [G loss: 0.706250]
[Epoch 21/200] [Batch 9/27] [D loss: 0.692595] [G loss: 0.705183]
[Epoch 21/200] [Batch 10/27] [D loss: 0.702309] [G loss: 0.696863]
[Epoch 21/200] [Batch 11/27] [D loss: 0.691214] [G loss: 0.708519]
[Epoch 21/200] [Batch 12/27] [D loss: 0.691293] [G loss: 0.702127]
[Epoch 21/200] [Batch 13/27] [D loss: 0.690817] [G loss: 0.708825]
[Epoch 21/200] [Batch 14/27] [D loss: 0.694638] [G loss: 0.699198]
[Epoch 21/200] [Batch 15/27] [D loss: 0.693430] [G loss: 0.702928]
[Epoch 21/200] [Batch 16/27] [D loss: 0.693440] [G loss: 0.699889]
[Epoch 21/200] [Batch 17/27] [D loss: 0.694954] [G loss: 0.701802]
[Epoch 21/200] [Batch 18/27] [D loss: 0.692005] [G loss: 0.690746]
[Epoch 21/200] [Batch 19/27] [D loss: 0.697091] [G loss: 0.697721]
[Epoch 21/200] [Batch 20/27] [D loss: 0.694915] [G loss: 0.694763]
[Epoch 21/200] [Batch 21/27] [D loss: 0.690286] [G loss: 0.695698]
[Epoch 21/200] [Batch 22/27] [D loss: 0.695173] [G loss: 0.692853]
[Epoch 21/200] [Batch 23/27] [D loss: 0.697890] [G loss: 0.686219]
[Epoch 21/200] [Batch 24/27] [D loss: 0.692057] [G loss: 0.687919]
[Epoch 21/200] [Batch 25/27] [D loss: 0.695213] [G loss: 0.688292]
[Epoch 21/200] [Batch 26/27] [D loss: 0.692188] [G loss: 0.680969]
[Epoch 22/200] [Batch 0/27] [D loss: 0.691962] [G loss: 0.677528]
[Epoch 22/200] [Batch 1/27] [D loss: 0.695248] [G loss: 0.682419]
[Epoch 22/200] [Batch 2/27] [D loss: 0.696953] [G loss: 0.676613]
[Epoch 22/200] [Batch 3/27] [D loss: 0.692144] [G loss: 0.673733]
[Epoch 22/200] [Batch 4/27] [D loss: 0.688219] [G loss: 0.677780]
[Epoch 22/200] [Batch 5/27] [D loss: 0.687919] [G loss: 0.674935]
[Epoch 22/200] [Batch 6/27] [D loss: 0.691900] [G loss: 0.675707]
[Epoch 22/200] [Batch 7/27] [D loss: 0.692897] [G loss: 0.662782]
[Epoch 22/200] [Batch 8/27] [D loss: 0.699517] [G loss: 0.658881]
[Epoch 22/200] [Batch 9/27] [D loss: 0.699089] [G loss: 0.665511]
[Epoch 22/200] [Batch 10/27] [D loss: 0.697260] [G loss: 0.649956]
[Epoch 22/200] [Batch 11/27] [D loss: 0.696137] [G loss: 0.659402]
[Epoch 22/200] [Batch 12/27] [D loss: 0.698637] [G loss: 0.659280]
[Epoch 22/200] [Batch 13/27] [D loss: 0.689208] [G loss: 0.676463]
[Epoch 22/200] [Batch 14/27] [D loss: 0.707342] [G loss: 0.672582]
[Epoch 22/200] [Batch 15/27] [D loss: 0.707828] [G loss: 0.674255]
[Epoch 22/200] [Batch 16/27] [D loss: 0.701052] [G loss: 0.678787]
[Epoch 22/200] [Batch 17/27] [D loss: 0.692153] [G loss: 0.693999]
[Epoch 22/200] [Batch 18/27] [D loss: 0.697462] [G loss: 0.697337]
[Epoch 22/200] [Batch 19/27] [D loss: 0.693986] [G loss: 0.692743]
[Epoch 22/200] [Batch 20/27] [D loss: 0.693835] [G loss: 0.699329]
[Epoch 22/200] [Batch 21/27] [D loss: 0.689815] [G loss: 0.704747]
[Epoch 22/200] [Batch 22/27] [D loss: 0.693730] [G loss: 0.708227]
[Epoch 22/200] [Batch 23/27] [D loss: 0.693661] [G loss: 0.704797]
[Epoch 22/200] [Batch 24/27] [D loss: 0.688534] [G loss: 0.709209]
[Epoch 22/200] [Batch 25/27] [D loss: 0.692864] [G loss: 0.707783]
[Epoch 22/200] [Batch 26/27] [D loss: 0.692256] [G loss: 0.703671]
[Epoch 23/200] [Batch 0/27] [D loss: 0.679011] [G loss: 0.709951]
[Epoch 23/200] [Batch 1/27] [D loss: 0.688446] [G loss: 0.703737]
[Epoch 23/200] [Batch 2/27] [D loss: 0.690957] [G loss: 0.713983]
[Epoch 23/200] [Batch 3/27] [D loss: 0.688780] [G loss: 0.706274]
[Epoch 23/200] [Batch 4/27] [D loss: 0.683753] [G loss: 0.725260]
[Epoch 23/200] [Batch 5/27] [D loss: 0.683865] [G loss: 0.709669]
[Epoch 23/200] [Batch 6/27] [D loss: 0.684866] [G loss: 0.712648]
[Epoch 23/200] [Batch 7/27] [D loss: 0.687172] [G loss: 0.719002]
[Epoch 23/200] [Batch 8/27] [D loss: 0.681244] [G loss: 0.722793]
[Epoch 23/200] [Batch 9/27] [D loss: 0.695305] [G loss: 0.697312]
[Epoch 23/200] [Batch 10/27] [D loss: 0.691029] [G loss: 0.711364]
[Epoch 23/200] [Batch 11/27] [D loss: 0.692459] [G loss: 0.713847]
[Epoch 23/200] [Batch 12/27] [D loss: 0.695413] [G loss: 0.707932]
[Epoch 23/200] [Batch 13/27] [D loss: 0.681279] [G loss: 0.713646]
[Epoch 23/200] [Batch 14/27] [D loss: 0.697113] [G loss: 0.692851]
[Epoch 23/200] [Batch 15/27] [D loss: 0.695419] [G loss: 0.694461]
[Epoch 23/200] [Batch 16/27] [D loss: 0.694744] [G loss: 0.695343]
[Epoch 23/200] [Batch 17/27] [D loss: 0.684571] [G loss: 0.704186]
[Epoch 23/200] [Batch 18/27] [D loss: 0.685850] [G loss: 0.711350]
[Epoch 23/200] [Batch 19/27] [D loss: 0.687972] [G loss: 0.694503]
[Epoch 23/200] [Batch 20/27] [D loss: 0.694046] [G loss: 0.692551]
[Epoch 23/200] [Batch 21/27] [D loss: 0.695050] [G loss: 0.690802]
[Epoch 23/200] [Batch 22/27] [D loss: 0.685701] [G loss: 0.703611]
[Epoch 23/200] [Batch 23/27] [D loss: 0.694750] [G loss: 0.693724]
[Epoch 23/200] [Batch 24/27] [D loss: 0.682257] [G loss: 0.696663]
[Epoch 23/200] [Batch 25/27] [D loss: 0.693176] [G loss: 0.688615]
[Epoch 23/200] [Batch 26/27] [D loss: 0.690646] [G loss: 0.690878]
[Epoch 24/200] [Batch 0/27] [D loss: 0.688156] [G loss: 0.679504]
[Epoch 24/200] [Batch 1/27] [D loss: 0.695413] [G loss: 0.687008]
[Epoch 24/200] [Batch 2/27] [D loss: 0.696974] [G loss: 0.688618]
[Epoch 24/200] [Batch 3/27] [D loss: 0.696354] [G loss: 0.682978]
[Epoch 24/200] [Batch 4/27] [D loss: 0.689678] [G loss: 0.689911]
[Epoch 24/200] [Batch 5/27] [D loss: 0.687434] [G loss: 0.691161]
[Epoch 24/200] [Batch 6/27] [D loss: 0.689682] [G loss: 0.688042]
